Author1,Author2,PaperId
7202571211,57192440823,85134263431
7202571211,55580762000,85134263431
57213154189,57803674000,85134263431
57213154189,57803145800,85134263431
57213154189,57192440823,85134263431
57213154189,55580762000,85134263431
57803674000,57803145800,85134263431
57803674000,57192440823,85134263431
57803674000,55580762000,85134263431
57803145800,57192440823,85134263431
57803145800,55580762000,85134263431
57192440823,55580762000,85134263431
57213154189,57679255800,85129844953
57213154189,58294380500,85129844953
57213154189,6506069501,85129844953
57213154189,7202571211,85129844953
57679255800,58294380500,85129844953
57679255800,6506069501,85129844953
57679255800,7202571211,85129844953
58294380500,6506069501,85129844953
58294380500,7202571211,85129844953
6506069501,7202571211,85129844953
57213154189,57383064600,85127723312
57213154189,7202848155,85127723312
57213154189,57210575565,85127723312
57213154189,55986974300,85127723312
57213154189,7202571211,85127723312
57383064600,7202848155,85127723312
57383064600,57210575565,85127723312
57383064600,55986974300,85127723312
57383064600,7202571211,85127723312
7202848155,57210575565,85127723312
7202848155,55986974300,85127723312
7202848155,7202571211,85127723312
57210575565,55986974300,85127723312
57210575565,7202571211,85127723312
55986974300,7202571211,85127723312
57195458031,57428697900,85123617740
57195458031,57428870400,85123617740
57195458031,6506912366,85123617740
57195458031,7202571211,85123617740
57428697900,57428870400,85123617740
57428697900,6506912366,85123617740
57428697900,7202571211,85123617740
57428870400,6506912366,85123617740
57428870400,7202571211,85123617740
6506912366,7202571211,85123617740
57758914500,57194025353,85132523210
57758914500,26031127800,85132523210
57758914500,54685210400,85132523210
57758914500,57758727400,85132523210
57758914500,57189618404,85132523210
57758914500,7202571211,85132523210
57758914500,57191367037,85132523210
57194025353,26031127800,85132523210
57194025353,54685210400,85132523210
57194025353,57758727400,85132523210
57194025353,57189618404,85132523210
57194025353,7202571211,85132523210
57194025353,57191367037,85132523210
26031127800,54685210400,85132523210
26031127800,57758727400,85132523210
26031127800,57189618404,85132523210
26031127800,7202571211,85132523210
26031127800,57191367037,85132523210
54685210400,57758727400,85132523210
54685210400,57189618404,85132523210
54685210400,7202571211,85132523210
54685210400,57191367037,85132523210
57758727400,57189618404,85132523210
57758727400,7202571211,85132523210
57758727400,57191367037,85132523210
57189618404,7202571211,85132523210
57189618404,57191367037,85132523210
7202571211,57191367037,85132523210
57653620700,57655269300,85129027881
57653620700,7202571211,85129027881
57655269300,7202571211,85129027881
57213154189,57383064600,85121588419
57213154189,57210575565,85121588419
57213154189,6506069501,85121588419
57213154189,7202571211,85121588419
57383064600,57210575565,85121588419
57383064600,6506069501,85121588419
57383064600,7202571211,85121588419
57210575565,6506069501,85121588419
57210575565,7202571211,85121588419
6506069501,7202571211,85121588419
57674534200,7202848155,85111946060
57674534200,57206274161,85111946060
57674534200,7202571211,85111946060
57674534200,57224083388,85111946060
57674534200,55580762000,85111946060
7202848155,57206274161,85111946060
7202848155,7202571211,85111946060
7202848155,57224083388,85111946060
7202848155,55580762000,85111946060
57206274161,7202571211,85111946060
57206274161,57224083388,85111946060
57206274161,55580762000,85111946060
7202571211,57224083388,85111946060
7202571211,55580762000,85111946060
57224083388,55580762000,85111946060
50562044200,7202848155,85106926571
50562044200,7202571211,85106926571
50562044200,55372476800,85106926571
50562044200,57224083388,85106926571
50562044200,55580762000,85106926571
7202848155,7202571211,85106926571
7202848155,55372476800,85106926571
7202848155,57224083388,85106926571
7202848155,55580762000,85106926571
7202571211,55372476800,85106926571
7202571211,57224083388,85106926571
7202571211,55580762000,85106926571
55372476800,57224083388,85106926571
55372476800,55580762000,85106926571
57224083388,55580762000,85106926571
54784002000,57222401505,85102646623
54784002000,7202571211,85102646623
57222401505,7202571211,85102646623
57224004283,6602530806,85106723031
57224004283,7202571211,85106723031
6602530806,7202571211,85106723031
55338178900,57203761061,85094950733
55338178900,57219728918,85094950733
55338178900,54784002000,85094950733
55338178900,7202571211,85094950733
57203761061,57219728918,85094950733
57203761061,54784002000,85094950733
57203761061,7202571211,85094950733
57219728918,54784002000,85094950733
57219728918,7202571211,85094950733
54784002000,7202571211,85094950733
57211819143,54784002000,85090963194
57211819143,57194004428,85090963194
57211819143,8320782300,85090963194
57211819143,7202571211,85090963194
54784002000,57194004428,85090963194
54784002000,8320782300,85090963194
54784002000,7202571211,85090963194
57194004428,8320782300,85090963194
57194004428,7202571211,85090963194
8320782300,7202571211,85090963194
57194004428,57197806611,85090201256
57194004428,7202571211,85090201256
57194004428,54784002000,85090201256
57197806611,7202571211,85090201256
57197806611,54784002000,85090201256
7202571211,54784002000,85090201256
6602530806,7202571211,85089393722
6602530806,57203761061,85089393722
6602530806,57218510965,85089393722
6602530806,57200607092,85089393722
6602530806,57199156265,85089393722
6602530806,57218511809,85089393722
6602530806,57218516858,85089393722
6602530806,7003371102,85089393722
6602530806,23134364000,85089393722
7202571211,57203761061,85089393722
7202571211,57218510965,85089393722
7202571211,57200607092,85089393722
7202571211,57199156265,85089393722
7202571211,57218511809,85089393722
7202571211,57218516858,85089393722
7202571211,7003371102,85089393722
7202571211,23134364000,85089393722
57203761061,57218510965,85089393722
57203761061,57200607092,85089393722
57203761061,57199156265,85089393722
57203761061,57218511809,85089393722
57203761061,57218516858,85089393722
57203761061,7003371102,85089393722
57203761061,23134364000,85089393722
57218510965,57200607092,85089393722
57218510965,57199156265,85089393722
57218510965,57218511809,85089393722
57218510965,57218516858,85089393722
57218510965,7003371102,85089393722
57218510965,23134364000,85089393722
57200607092,57199156265,85089393722
57200607092,57218511809,85089393722
57200607092,57218516858,85089393722
57200607092,7003371102,85089393722
57200607092,23134364000,85089393722
57199156265,57218511809,85089393722
57199156265,57218516858,85089393722
57199156265,7003371102,85089393722
57199156265,23134364000,85089393722
57218511809,57218516858,85089393722
57218511809,7003371102,85089393722
57218511809,23134364000,85089393722
57218516858,7003371102,85089393722
57218516858,23134364000,85089393722
7003371102,23134364000,85089393722
57217827052,7202848155,85087656011
57217827052,7202571211,85087656011
57217827052,57209302767,85087656011
57217827052,55580762000,85087656011
7202848155,7202571211,85087656011
7202848155,57209302767,85087656011
7202848155,55580762000,85087656011
7202571211,57209302767,85087656011
7202571211,55580762000,85087656011
57209302767,55580762000,85087656011
7006063795,57215809190,85081291466
7006063795,7003371102,85081291466
7006063795,57215597869,85081291466
7006063795,57215602795,85081291466
7006063795,57216142913,85081291466
7006063795,7202571211,85081291466
7006063795,23134364000,85081291466
57215809190,7003371102,85081291466
57215809190,57215597869,85081291466
57215809190,57215602795,85081291466
57215809190,57216142913,85081291466
57215809190,7202571211,85081291466
57215809190,23134364000,85081291466
7003371102,57215597869,85081291466
7003371102,57215602795,85081291466
7003371102,57216142913,85081291466
7003371102,7202571211,85081291466
7003371102,23134364000,85081291466
57215597869,57215602795,85081291466
57215597869,57216142913,85081291466
57215597869,7202571211,85081291466
57215597869,23134364000,85081291466
57215602795,57216142913,85081291466
57215602795,7202571211,85081291466
57215602795,23134364000,85081291466
57216142913,7202571211,85081291466
57216142913,23134364000,85081291466
7202571211,23134364000,85081291466
57213166262,7202848155,85077534667
57213166262,7202571211,85077534667
57213166262,57209302767,85077534667
57213166262,57213154189,85077534667
57213166262,6602530806,85077534667
57213166262,55580762000,85077534667
7202848155,7202571211,85077534667
7202848155,57209302767,85077534667
7202848155,57213154189,85077534667
7202848155,6602530806,85077534667
7202848155,55580762000,85077534667
7202571211,57209302767,85077534667
7202571211,57213154189,85077534667
7202571211,6602530806,85077534667
7202571211,55580762000,85077534667
57209302767,57213154189,85077534667
57209302767,6602530806,85077534667
57209302767,55580762000,85077534667
57213154189,6602530806,85077534667
57213154189,55580762000,85077534667
6602530806,55580762000,85077534667
56602205000,57191976547,85076303974
56602205000,6507540090,85076303974
56602205000,7202571211,85076303974
56602205000,6603780412,85076303974
56602205000,55567234100,85076303974
56602205000,57195772327,85076303974
56602205000,35345834200,85076303974
57191976547,6507540090,85076303974
57191976547,7202571211,85076303974
57191976547,6603780412,85076303974
57191976547,55567234100,85076303974
57191976547,57195772327,85076303974
57191976547,35345834200,85076303974
6507540090,7202571211,85076303974
6507540090,6603780412,85076303974
6507540090,55567234100,85076303974
6507540090,57195772327,85076303974
6507540090,35345834200,85076303974
7202571211,6603780412,85076303974
7202571211,55567234100,85076303974
7202571211,57195772327,85076303974
7202571211,35345834200,85076303974
6603780412,55567234100,85076303974
6603780412,57195772327,85076303974
6603780412,35345834200,85076303974
55567234100,57195772327,85076303974
55567234100,35345834200,85076303974
57195772327,35345834200,85076303974
56602205000,55567234100,85064269143
56602205000,6507540090,85064269143
56602205000,7202571211,85064269143
56602205000,6603780412,85064269143
56602205000,35345834200,85064269143
55567234100,6507540090,85064269143
55567234100,7202571211,85064269143
55567234100,6603780412,85064269143
55567234100,35345834200,85064269143
6507540090,7202571211,85064269143
6507540090,6603780412,85064269143
6507540090,35345834200,85064269143
7202571211,6603780412,85064269143
7202571211,35345834200,85064269143
6603780412,35345834200,85064269143
57197806611,54784002000,85061274528
57197806611,57194004428,85061274528
57197806611,57194475792,85061274528
57197806611,55753874400,85061274528
57197806611,7203089029,85061274528
57197806611,7202571211,85061274528
54784002000,57194004428,85061274528
54784002000,57194475792,85061274528
54784002000,55753874400,85061274528
54784002000,7203089029,85061274528
54784002000,7202571211,85061274528
57194004428,57194475792,85061274528
57194004428,55753874400,85061274528
57194004428,7203089029,85061274528
57194004428,7202571211,85061274528
57194475792,55753874400,85061274528
57194475792,7203089029,85061274528
57194475792,7202571211,85061274528
55753874400,7203089029,85061274528
55753874400,7202571211,85061274528
7203089029,7202571211,85061274528
7202848155,57674534200,85145623010
7202848155,7202571211,85145623010
7202848155,57213154189,85145623010
7202848155,57784237300,85145623010
7202848155,55580762000,85145623010
57674534200,7202571211,85145623010
57674534200,57213154189,85145623010
57674534200,57784237300,85145623010
57674534200,55580762000,85145623010
7202571211,57213154189,85145623010
7202571211,57784237300,85145623010
7202571211,55580762000,85145623010
57213154189,57784237300,85145623010
57213154189,55580762000,85145623010
57784237300,55580762000,85145623010
57204416166,7202571211,85055522796
57204416166,6506912366,85055522796
7202571211,6506912366,85055522796
50562044200,57203723204,85052745704
50562044200,57206274161,85052745704
50562044200,7006237975,85052745704
50562044200,55580762000,85052745704
50562044200,56605978000,85052745704
50562044200,57194286886,85052745704
50562044200,57204616391,85052745704
50562044200,7202571211,85052745704
50562044200,7202848155,85052745704
57203723204,57206274161,85052745704
57203723204,7006237975,85052745704
57203723204,55580762000,85052745704
57203723204,56605978000,85052745704
57203723204,57194286886,85052745704
57203723204,57204616391,85052745704
57203723204,7202571211,85052745704
57203723204,7202848155,85052745704
57206274161,7006237975,85052745704
57206274161,55580762000,85052745704
57206274161,56605978000,85052745704
57206274161,57194286886,85052745704
57206274161,57204616391,85052745704
57206274161,7202571211,85052745704
57206274161,7202848155,85052745704
7006237975,55580762000,85052745704
7006237975,56605978000,85052745704
7006237975,57194286886,85052745704
7006237975,57204616391,85052745704
7006237975,7202571211,85052745704
7006237975,7202848155,85052745704
55580762000,56605978000,85052745704
55580762000,57194286886,85052745704
55580762000,57204616391,85052745704
55580762000,7202571211,85052745704
55580762000,7202848155,85052745704
56605978000,57194286886,85052745704
56605978000,57204616391,85052745704
56605978000,7202571211,85052745704
56605978000,7202848155,85052745704
57194286886,57204616391,85052745704
57194286886,7202571211,85052745704
57194286886,7202848155,85052745704
57204616391,7202571211,85052745704
57204616391,7202848155,85052745704
7202571211,7202848155,85052745704
57197806611,54784002000,85034985806
57197806611,57194004428,85034985806
57197806611,7202571211,85034985806
54784002000,57194004428,85034985806
54784002000,7202571211,85034985806
57194004428,7202571211,85034985806
7202571211,15041572100,85037616513
7202571211,36197925400,85037616513
7202571211,55769793500,85037616513
7202571211,57191231116,85037616513
7202571211,57199156265,85037616513
7202571211,57199166571,85037616513
7202571211,6506069501,85037616513
15041572100,36197925400,85037616513
15041572100,55769793500,85037616513
15041572100,57191231116,85037616513
15041572100,57199156265,85037616513
15041572100,57199166571,85037616513
15041572100,6506069501,85037616513
36197925400,55769793500,85037616513
36197925400,57191231116,85037616513
36197925400,57199156265,85037616513
36197925400,57199166571,85037616513
36197925400,6506069501,85037616513
55769793500,57191231116,85037616513
55769793500,57199156265,85037616513
55769793500,57199166571,85037616513
55769793500,6506069501,85037616513
57191231116,57199156265,85037616513
57191231116,57199166571,85037616513
57191231116,6506069501,85037616513
57199156265,57199166571,85037616513
57199156265,6506069501,85037616513
57199166571,6506069501,85037616513
7202571211,6602625204,85028468163
7202571211,57195491561,85028468163
7202571211,35792064100,85028468163
7202571211,57195494506,85028468163
7202571211,57195493407,85028468163
7202571211,6506912366,85028468163
7202571211,6506069501,85028468163
6602625204,57195491561,85028468163
6602625204,35792064100,85028468163
6602625204,57195494506,85028468163
6602625204,57195493407,85028468163
6602625204,6506912366,85028468163
6602625204,6506069501,85028468163
57195491561,35792064100,85028468163
57195491561,57195494506,85028468163
57195491561,57195493407,85028468163
57195491561,6506912366,85028468163
57195491561,6506069501,85028468163
35792064100,57195494506,85028468163
35792064100,57195493407,85028468163
35792064100,6506912366,85028468163
35792064100,6506069501,85028468163
57195494506,57195493407,85028468163
57195494506,6506912366,85028468163
57195494506,6506069501,85028468163
57195493407,6506912366,85028468163
57195493407,6506069501,85028468163
6506912366,6506069501,85028468163
7004158433,57070318400,85053724272
7004158433,57070439500,85053724272
7004158433,23028921600,85053724272
7004158433,56230013900,85053724272
7004158433,7202571211,85053724272
57070318400,57070439500,85053724272
57070318400,23028921600,85053724272
57070318400,56230013900,85053724272
57070318400,7202571211,85053724272
57070439500,23028921600,85053724272
57070439500,56230013900,85053724272
57070439500,7202571211,85053724272
23028921600,56230013900,85053724272
23028921600,7202571211,85053724272
56230013900,7202571211,85053724272
54784002000,57194004428,85018325864
54784002000,7202571211,85018325864
57194004428,7202571211,85018325864
54784002000,56602205000,85017457541
54784002000,57193393606,85017457541
54784002000,6506069501,85017457541
54784002000,7202571211,85017457541
56602205000,57193393606,85017457541
56602205000,6506069501,85017457541
56602205000,7202571211,85017457541
57193393606,6506069501,85017457541
57193393606,7202571211,85017457541
6506069501,7202571211,85017457541
56414510900,7202571211,84990924595
55986974300,6603726623,85005992550
55986974300,23990674700,85005992550
55986974300,6603565065,85005992550
55986974300,7202571211,85005992550
6603726623,23990674700,85005992550
6603726623,6603565065,85005992550
6603726623,7202571211,85005992550
23990674700,6603565065,85005992550
23990674700,7202571211,85005992550
6603565065,7202571211,85005992550
57193535296,7202085946,85014646471
57193535296,57193528478,85014646471
57193535296,7202571211,85014646471
7202085946,57193528478,85014646471
7202085946,7202571211,85014646471
57193528478,7202571211,85014646471
55840655600,56997678500,84981727572
55840655600,54897956000,84981727572
55840655600,7005257938,84981727572
55840655600,7202571211,84981727572
55840655600,7103154543,84981727572
56997678500,54897956000,84981727572
56997678500,7005257938,84981727572
56997678500,7202571211,84981727572
56997678500,7103154543,84981727572
54897956000,7005257938,84981727572
54897956000,7202571211,84981727572
54897956000,7103154543,84981727572
7005257938,7202571211,84981727572
7005257938,7103154543,84981727572
7202571211,7103154543,84981727572
56414510900,7202571211,84978050005
7004158433,57070318400,84955122404
7004158433,57070439500,84955122404
7004158433,23028921600,84955122404
7004158433,56230013900,84955122404
7004158433,7202571211,84955122404
57070318400,57070439500,84955122404
57070318400,23028921600,84955122404
57070318400,56230013900,84955122404
57070318400,7202571211,84955122404
57070439500,23028921600,84955122404
57070439500,56230013900,84955122404
57070439500,7202571211,84955122404
23028921600,56230013900,84955122404
23028921600,7202571211,84955122404
56230013900,7202571211,84955122404
56913309400,55508907800,85013443453
56913309400,7202571211,85013443453
56913309400,57193393606,85013443453
56913309400,57221529406,85013443453
56913309400,56912915600,85013443453
56913309400,55664240100,85013443453
55508907800,7202571211,85013443453
55508907800,57193393606,85013443453
55508907800,57221529406,85013443453
55508907800,56912915600,85013443453
55508907800,55664240100,85013443453
7202571211,57193393606,85013443453
7202571211,57221529406,85013443453
7202571211,56912915600,85013443453
7202571211,55664240100,85013443453
57193393606,57221529406,85013443453
57193393606,56912915600,85013443453
57193393606,55664240100,85013443453
57221529406,56912915600,85013443453
57221529406,55664240100,85013443453
56912915600,55664240100,85013443453
37103599800,57193387340,85013442831
37103599800,57193391428,85013442831
37103599800,58462269100,85013442831
37103599800,7202571211,85013442831
37103599800,7005714951,85013442831
57193387340,57193391428,85013442831
57193387340,58462269100,85013442831
57193387340,7202571211,85013442831
57193387340,7005714951,85013442831
57193391428,58462269100,85013442831
57193391428,7202571211,85013442831
57193391428,7005714951,85013442831
58462269100,7202571211,85013442831
58462269100,7005714951,85013442831
7202571211,7005714951,85013442831
56274284800,57189506591,84971577824
56274284800,57206149850,84971577824
56274284800,57189505785,84971577824
56274284800,6504447278,84971577824
56274284800,7202571211,84971577824
57189506591,57206149850,84971577824
57189506591,57189505785,84971577824
57189506591,6504447278,84971577824
57189506591,7202571211,84971577824
57206149850,57189505785,84971577824
57206149850,6504447278,84971577824
57206149850,7202571211,84971577824
57189505785,6504447278,84971577824
57189505785,7202571211,84971577824
6504447278,7202571211,84971577824
54893702000,7202571211,84944352110
54893702000,6506912366,84944352110
54893702000,7005727143,84944352110
54893702000,8605088900,84944352110
54893702000,55557875600,84944352110
54893702000,56667626900,84944352110
54893702000,36892863400,84944352110
54893702000,57191231116,84944352110
7202571211,6506912366,84944352110
7202571211,7005727143,84944352110
7202571211,8605088900,84944352110
7202571211,55557875600,84944352110
7202571211,56667626900,84944352110
7202571211,36892863400,84944352110
7202571211,57191231116,84944352110
6506912366,7005727143,84944352110
6506912366,8605088900,84944352110
6506912366,55557875600,84944352110
6506912366,56667626900,84944352110
6506912366,36892863400,84944352110
6506912366,57191231116,84944352110
7005727143,8605088900,84944352110
7005727143,55557875600,84944352110
7005727143,56667626900,84944352110
7005727143,36892863400,84944352110
7005727143,57191231116,84944352110
8605088900,55557875600,84944352110
8605088900,56667626900,84944352110
8605088900,36892863400,84944352110
8605088900,57191231116,84944352110
55557875600,56667626900,84944352110
55557875600,36892863400,84944352110
55557875600,57191231116,84944352110
56667626900,36892863400,84944352110
56667626900,57191231116,84944352110
36892863400,57191231116,84944352110
56913309400,55508907800,84944716501
56913309400,57221529406,84944716501
56913309400,7202571211,84944716501
56913309400,6508005742,84944716501
56913309400,56912915600,84944716501
56913309400,55664240100,84944716501
55508907800,57221529406,84944716501
55508907800,7202571211,84944716501
55508907800,6508005742,84944716501
55508907800,56912915600,84944716501
55508907800,55664240100,84944716501
57221529406,7202571211,84944716501
57221529406,6508005742,84944716501
57221529406,56912915600,84944716501
57221529406,55664240100,84944716501
7202571211,6508005742,84944716501
7202571211,56912915600,84944716501
7202571211,55664240100,84944716501
6508005742,56912915600,84944716501
6508005742,55664240100,84944716501
56912915600,55664240100,84944716501
36844720400,57204299205,85082361445
36844720400,7202571211,85082361445
57204299205,7202571211,85082361445
54893702000,8605088900,85050061727
54893702000,7005727143,85050061727
54893702000,7202571211,85050061727
8605088900,7005727143,85050061727
8605088900,7202571211,85050061727
7005727143,7202571211,85050061727
55054647200,7005727143,84923100524
55054647200,7202571211,84923100524
55054647200,7202163422,84923100524
55054647200,8605088900,84923100524
55054647200,36170234300,84923100524
7005727143,7202571211,84923100524
7005727143,7202163422,84923100524
7005727143,8605088900,84923100524
7005727143,36170234300,84923100524
7202571211,7202163422,84923100524
7202571211,8605088900,84923100524
7202571211,36170234300,84923100524
7202163422,8605088900,84923100524
7202163422,36170234300,84923100524
8605088900,36170234300,84923100524
56957562600,57204251330,84926171804
56957562600,6602165137,84926171804
56957562600,7202571211,84926171804
56957562600,7003581279,84926171804
57204251330,6602165137,84926171804
57204251330,7202571211,84926171804
57204251330,7003581279,84926171804
6602165137,7202571211,84926171804
6602165137,7003581279,84926171804
7202571211,7003581279,84926171804
55986974300,55988579900,84907525589
55986974300,55987922000,84907525589
55986974300,7202571211,84907525589
55988579900,55987922000,84907525589
55988579900,7202571211,84907525589
55987922000,7202571211,84907525589
7004158433,24921440900,84891822660
7004158433,56964138700,84891822660
7004158433,7202571211,84891822660
7004158433,23028921600,84891822660
24921440900,56964138700,84891822660
24921440900,7202571211,84891822660
24921440900,23028921600,84891822660
56964138700,7202571211,84891822660
56964138700,23028921600,84891822660
7202571211,23028921600,84891822660
6507411174,56677548200,84930801379
6507411174,36987075800,84930801379
6507411174,57191231116,84930801379
6507411174,6603766692,84930801379
6507411174,7202571211,84930801379
56677548200,36987075800,84930801379
56677548200,57191231116,84930801379
56677548200,6603766692,84930801379
56677548200,7202571211,84930801379
36987075800,57191231116,84930801379
36987075800,6603766692,84930801379
36987075800,7202571211,84930801379
57191231116,6603766692,84930801379
57191231116,7202571211,84930801379
6603766692,7202571211,84930801379
15749771200,7202571211,84930391533
15749771200,57202665422,84930391533
15749771200,6507411174,84930391533
15749771200,6603766692,84930391533
7202571211,57202665422,84930391533
7202571211,6507411174,84930391533
7202571211,6603766692,84930391533
57202665422,6507411174,84930391533
57202665422,6603766692,84930391533
6507411174,6603766692,84930391533
8605088900,54893702000,84900031315
8605088900,36156070300,84900031315
8605088900,7005727143,84900031315
8605088900,7202571211,84900031315
54893702000,36156070300,84900031315
54893702000,7005727143,84900031315
54893702000,7202571211,84900031315
36156070300,7005727143,84900031315
36156070300,7202571211,84900031315
7005727143,7202571211,84900031315
55951419400,6701709320,84889245960
55951419400,7202571211,84889245960
6701709320,7202571211,84889245960
57196756986,6603766692,84873310218
57196756986,55508907800,84873310218
57196756986,57221529406,84873310218
57196756986,7202571211,84873310218
57196756986,7801393982,84873310218
57196756986,55880919000,84873310218
57196756986,6701836753,84873310218
6603766692,55508907800,84873310218
6603766692,57221529406,84873310218
6603766692,7202571211,84873310218
6603766692,7801393982,84873310218
6603766692,55880919000,84873310218
6603766692,6701836753,84873310218
55508907800,57221529406,84873310218
55508907800,7202571211,84873310218
55508907800,7801393982,84873310218
55508907800,55880919000,84873310218
55508907800,6701836753,84873310218
57221529406,7202571211,84873310218
57221529406,7801393982,84873310218
57221529406,55880919000,84873310218
57221529406,6701836753,84873310218
7202571211,7801393982,84873310218
7202571211,55880919000,84873310218
7202571211,6701836753,84873310218
7801393982,55880919000,84873310218
7801393982,6701836753,84873310218
55880919000,6701836753,84873310218
7005727143,7202571211,84882259221
7005727143,55054647200,84882259221
7005727143,8605088900,84882259221
7005727143,36170234300,84882259221
7202571211,55054647200,84882259221
7202571211,8605088900,84882259221
7202571211,36170234300,84882259221
55054647200,8605088900,84882259221
55054647200,36170234300,84882259221
8605088900,36170234300,84882259221
6602625204,7202571211,84874537949
6508005742,7202571211,84871717807
6508005742,52164818800,84871717807
6508005742,55508907800,84871717807
6508005742,35792064100,84871717807
6508005742,7801393982,84871717807
6508005742,6603414194,84871717807
6508005742,57070063300,84871717807
6508005742,57221529406,84871717807
7202571211,52164818800,84871717807
7202571211,55508907800,84871717807
7202571211,35792064100,84871717807
7202571211,7801393982,84871717807
7202571211,6603414194,84871717807
7202571211,57070063300,84871717807
7202571211,57221529406,84871717807
52164818800,55508907800,84871717807
52164818800,35792064100,84871717807
52164818800,7801393982,84871717807
52164818800,6603414194,84871717807
52164818800,57070063300,84871717807
52164818800,57221529406,84871717807
55508907800,35792064100,84871717807
55508907800,7801393982,84871717807
55508907800,6603414194,84871717807
55508907800,57070063300,84871717807
55508907800,57221529406,84871717807
35792064100,7801393982,84871717807
35792064100,6603414194,84871717807
35792064100,57070063300,84871717807
35792064100,57221529406,84871717807
7801393982,6603414194,84871717807
7801393982,57070063300,84871717807
7801393982,57221529406,84871717807
6603414194,57070063300,84871717807
6603414194,57221529406,84871717807
57070063300,57221529406,84871717807
55054647200,7005727143,84879247742
55054647200,7202571211,84879247742
55054647200,7202163422,84879247742
55054647200,8605088900,84879247742
55054647200,36170234300,84879247742
7005727143,7202571211,84879247742
7005727143,7202163422,84879247742
7005727143,8605088900,84879247742
7005727143,36170234300,84879247742
7202571211,7202163422,84879247742
7202571211,8605088900,84879247742
7202571211,36170234300,84879247742
7202163422,8605088900,84879247742
7202163422,36170234300,84879247742
8605088900,36170234300,84879247742
54893702000,7005727143,84872326983
54893702000,8605088900,84872326983
54893702000,7202571211,84872326983
54893702000,36170234300,84872326983
7005727143,8605088900,84872326983
7005727143,7202571211,84872326983
7005727143,36170234300,84872326983
8605088900,7202571211,84872326983
8605088900,36170234300,84872326983
7202571211,36170234300,84872326983
57213978693,7202571211,84870430337
57213978693,23028921600,84870430337
57213978693,7004158433,84870430337
7202571211,23028921600,84870430337
7202571211,7004158433,84870430337
23028921600,7004158433,84870430337
36844720400,57204299205,84892397779
36844720400,7202571211,84892397779
57204299205,7202571211,84892397779
6505923009,56001412900,84892382526
6505923009,56001928900,84892382526
6505923009,6507992368,84892382526
6505923009,57217432110,84892382526
6505923009,7202571211,84892382526
56001412900,56001928900,84892382526
56001412900,6507992368,84892382526
56001412900,57217432110,84892382526
56001412900,7202571211,84892382526
56001928900,6507992368,84892382526
56001928900,57217432110,84892382526
56001928900,7202571211,84892382526
6507992368,57217432110,84892382526
6507992368,7202571211,84892382526
57217432110,7202571211,84892382526
26421296500,33067875900,84877974641
26421296500,7202571211,84877974641
26421296500,6506500463,84877974641
33067875900,7202571211,84877974641
33067875900,6506500463,84877974641
7202571211,6506500463,84877974641
7005727143,55605276900,84874225778
7005727143,7202571211,84874225778
55605276900,7202571211,84874225778
7202571211,55602723900,84874126389
6701337178,6507992368,84872925417
6701337178,7202571211,84872925417
6701337178,36633087600,84872925417
6507992368,7202571211,84872925417
6507992368,36633087600,84872925417
7202571211,36633087600,84872925417
7005727143,7202571211,84872417754
7005727143,55557912400,84872417754
7202571211,55557912400,84872417754
54893702000,8605088900,84872407739
54893702000,7005727143,84872407739
54893702000,55557875600,84872407739
54893702000,7202571211,84872407739
8605088900,7005727143,84872407739
8605088900,55557875600,84872407739
8605088900,7202571211,84872407739
7005727143,55557875600,84872407739
7005727143,7202571211,84872407739
55557875600,7202571211,84872407739
7202571211,7005727143,84872368229
7202571211,55054647200,84872368229
7005727143,55054647200,84872368229
7006573700,7203089029,84865685467
7006573700,7202571211,84865685467
7203089029,7202571211,84865685467
6701914423,23490422200,84863919546
6701914423,7202571211,84863919546
6701914423,16551632600,84863919546
6701914423,57197027354,84863919546
6701914423,23569007000,84863919546
6701914423,36836493700,84863919546
6701914423,57203881873,84863919546
23490422200,7202571211,84863919546
23490422200,16551632600,84863919546
23490422200,57197027354,84863919546
23490422200,23569007000,84863919546
23490422200,36836493700,84863919546
23490422200,57203881873,84863919546
7202571211,16551632600,84863919546
7202571211,57197027354,84863919546
7202571211,23569007000,84863919546
7202571211,36836493700,84863919546
7202571211,57203881873,84863919546
16551632600,57197027354,84863919546
16551632600,23569007000,84863919546
16551632600,36836493700,84863919546
16551632600,57203881873,84863919546
57197027354,23569007000,84863919546
57197027354,36836493700,84863919546
57197027354,57203881873,84863919546
23569007000,36836493700,84863919546
23569007000,57203881873,84863919546
36836493700,57203881873,84863919546
7101787731,7202571211,84858146936
7101787731,57191231116,84858146936
7202571211,57191231116,84858146936
7202571211,7005727143,84855778766
7202571211,54893702000,84855778766
7202571211,36156070300,84855778766
7202571211,58462269100,84855778766
7202571211,57221529406,84855778766
7005727143,54893702000,84855778766
7005727143,36156070300,84855778766
7005727143,58462269100,84855778766
7005727143,57221529406,84855778766
54893702000,36156070300,84855778766
54893702000,58462269100,84855778766
54893702000,57221529406,84855778766
36156070300,58462269100,84855778766
36156070300,57221529406,84855778766
58462269100,57221529406,84855778766
6701914423,23490422200,84902256942
6701914423,7202571211,84902256942
6701914423,16551632600,84902256942
6701914423,57197027354,84902256942
6701914423,23569007000,84902256942
6701914423,36836493700,84902256942
6701914423,57203881873,84902256942
23490422200,7202571211,84902256942
23490422200,16551632600,84902256942
23490422200,57197027354,84902256942
23490422200,23569007000,84902256942
23490422200,36836493700,84902256942
